ID,Longitude,Latitude
CZUFX9,35.9857,-5.05695
O9AIXV,34.55798,-5.05554
0TEHWN,34.56429,-5.05493
F43TSG,35.96644,-5.05363
D3R40W,35.96287,-5.05265
VLTUQ8,34.56007,-5.05257
PX68VO,34.67112,-5.05073
6MCWP3,34.67386,-5.04881
T4PFVY,34.67034,-5.04865
4PACH3,34.5498,-5.04817
7E2RZG,34.55605,-5.04751
9A22YD,34.52806,-5.04694
9V738J,34.52797,-5.04672
CQ3ZCW,34.5225,-5.04529
VQ3C4K,34.55146,-5.04526
048SNH,34.52424,-5.04525
YM0V4Z,34.67287,-5.04236
BGJPUZ,34.66924,-5.04132
86MGVL,34.55063,-5.04074
Y0Y0E0,34.67095,-5.04062
LMPSAI,34.66741,-5.03977
FVW1MJ,34.52427,-5.03976
WIGIOH,34.5285,-5.03905
3LG3MO,35.96626,-5.0372
T6JTA6,34.67075,-5.03668
AWHWLC,35.96995,-5.03569
1UJ8W7,34.522,-5.0342
GEPWUB,34.51794,-5.03347
Y2BBJQ,35.96619,-5.03029
O3QPNZ,34.61494,-5.02316
LZMDV2,34.57301,-5.02239
FWFOH9,34.56584,-5.02228
DP4HEQ,34.62429,-5.02212
TKNCPH,35.79107,-5.02185
7GSINW,34.61624,-5.02039
K262K2,34.61472,-5.02036
WH9PNE,34.62087,-5.01994
GNCJW3,34.57088,-5.01898
ZPXDWO,34.64456,-5.01765
DU1VK4,34.64366,-5.01696
UCUZEY,34.56996,-5.01586
GY3YO7,34.58998,-5.01556
GMQ5DM,35.92812,-5.01555
86WLDA,35.92799,-5.0154
VVO3AQ,35.82897,-5.00973
YATIUY,35.82896,-5.00886
SZ4GFT,35.90224,-4.98992
K4T6BF,35.93207,-4.98805
Y75Y3X,35.83776,-4.98737
J3U7WC,35.84234,-4.98564
0PDLR9,35.81511,-4.98536
BKYWNP,35.81242,-4.98524
6KCI1J,35.9238,-4.98307
P3TSM8,35.92938,-4.98221
Z7H9Z6,35.92381,-4.98125
EUNX2E,35.83411,-4.98101
1K4ITQ,35.92299,-4.98028
4SR00C,35.83499,-4.98013
A96Y11,35.83493,-4.97655
9LODQG,35.91925,-4.97576
DMRW4M,35.83386,-4.97573
4I7U6P,35.94202,-4.97519
L6Z83H,35.93924,-4.97059
XAIK20,35.87835,-4.96626
DN63AW,35.89478,-4.96543
P5C8D7,35.89523,-4.96466
79UA5F,35.89643,-4.96019
MT7SW7,35.832,-4.95949
UJDFD7,35.81288,-4.95915
GVY71N,35.89075,-4.95829
PQXM9T,35.8247,-4.95759
QCTWXI,35.82289,-4.95389
8VHNXR,35.82287,-4.95128
WGLAUE,35.81647,-4.94836
9ZB1YX,35.8201,-4.94758
FNJGXG,35.87816,-4.9474
BP4S6L,35.83637,-4.9469
TG979N,35.8774,-4.94653
34GEPE,35.87177,-4.94374
VFR6GH,35.90981,-4.9406
FH08AW,35.83337,-4.94034
9OE5X4,35.83508,-4.93952
3KSF85,34.93334,-4.92739
HQ9UMR,34.88805,-4.92415
V7OJNP,34.88261,-4.92403
39ZCIP,34.88355,-4.92321
1DM3UF,34.93512,-4.92288
R3XVNM,34.88984,-4.92236
OZE2L6,34.88945,-4.922
V7BJLS,34.86542,-4.90831
JE7UY6,34.86513,-4.90768
GVON1W,34.87152,-4.90415
B3B6TP,34.86792,-4.90414
GDVIM3,34.87054,-4.90236
JYP2ZB,34.9484,-4.89871
CUYQNB,34.89864,-4.89727
RWYICT,34.89043,-4.89627
GNZFVW,34.90488,-4.89375
0RNZMY,34.95108,-4.89331
I3TSY4,34.89222,-4.8927
SZ69N6,34.91117,-4.8884
DO1F40,34.88843,-4.87826
4705K8,34.88932,-4.87736
LAFS8C,34.86485,-4.87262
YJKCA8,34.86834,-4.8654
OGTGUM,34.86856,-4.86513
9TPUVR,34.93711,-4.85809
FE7XJY,34.94348,-4.85638
RD3AOV,34.9489,-4.85232
N14EFE,35.79538,-4.84394
2OADG3,35.79611,-4.83672
UD4QL5,35.79599,-4.83499
YK69QV,34.70954,-4.83303
BP29ML,34.68782,-4.8328
0TZ753,34.71417,-4.83209
QH220G,34.71413,-4.83206
C48U0T,34.71132,-4.83033
LMFCHZ,34.71131,-4.82854
B318LQ,35.82145,-4.82715
B1HY9O,35.83045,-4.82638
RZOMBJ,34.73661,-4.82612
5VCA2K,34.74135,-4.8258
N2UJRU,34.70489,-4.82305
D9B3IO,34.7411,-4.8226
YPSTZ5,34.70393,-4.82036
155DDZ,34.70301,-4.81767
9LDYFP,34.70302,-4.81765
Q4S6IW,34.71818,-4.81623
Y2K9CV,34.72196,-4.8134
SDAZ88,34.7256,-4.81252
IOJJ7L,35.80038,-4.81084
RXFDKE,35.80222,-4.81074
BOE61T,35.84933,-4.81046
JD4VCL,34.71993,-4.81036
BFREDK,34.72118,-4.81016
X2M0TU,35.84577,-4.80835
3WB6QP,34.74338,-4.8083
JQP69R,35.80302,-4.80807
HDFZ24,35.844,-4.8051
ZMZNP6,35.84928,-4.80506
1BS87W,35.81932,-4.80263
BV6FXQ,35.81661,-4.80191
A6JCVP,35.81932,-4.79945
N5Y709,35.81653,-4.79831
S4DL9I,34.72761,-4.79231
V92QZU,34.73127,-4.7909
B310WK,34.71298,-4.78726
G1U2ZJ,34.6919,-4.78498
BI80RM,34.7126,-4.78354
F2QMKN,35.3574,-4.783
5UBYFS,34.71622,-4.7827
Y5UIBT,34.73798,-4.78038
Y6AU43,34.74176,-4.77754
Y4WY42,35.85715,-4.77634
WKLQRO,35.79341,-4.77563
C97XGV,35.83495,-4.77536
ABWB7I,35.83772,-4.77535
2Y9CJQ,35.85336,-4.77531
WOA026,35.79918,-4.77507
5K56FM,35.83917,-4.77269
T81WS7,35.81079,-4.7722
9ASYP9,34.74326,-4.77129
7O78H7,34.75142,-4.77054
O59TJ4,35.78991,-4.7702
LD6T61,34.7442,-4.76949
GW7BEA,34.70883,-4.76916
LL5NMQ,35.79358,-4.7684
SCZ95J,34.70794,-4.76822
PLHZSN,35.79266,-4.7675
WTPKFG,35.79266,-4.7675
AZ132N,35.83652,-4.76631
59GF0I,34.73685,-4.76581
LPR5SX,35.39553,-4.76183
0KJ7C3,35.83978,-4.76174
KJ7ZJ8,34.70062,-4.76092
P2G38K,35.84078,-4.75681
IWA00T,35.80876,-4.75514
Y0KRLM,34.74672,-4.75425
ATK878,34.74655,-4.75415
TMWYY9,35.81155,-4.75156
P7N7U1,35.81144,-4.75058
DMWMK5,34.7511,-4.74613
XZ77Y6,35.81038,-4.73536
H3E4YV,35.83211,-4.73381
6LWA9Q,35.83194,-4.73279
KPTPSA,35.81118,-4.72641
X3VHF8,35.80482,-4.72445
TLCB5O,35.83259,-4.72031
DW5DJ9,35.812,-4.71907
J1Q51W,35.80386,-4.7173
8ZM2UP,35.83561,-4.71589
CZJ1DD,35.8329,-4.71502
YIITWC,35.83228,-4.715
AUI2H1,35.80746,-4.71466
WB2Q2W,35.80655,-4.71464
CZZGZ0,35.83562,-4.71409
05CS03,35.78638,-4.69909
X44WTQ,35.78796,-4.69711
U67YDB,35.78267,-4.69659
9UE91P,35.78452,-4.69553
3T6D3R,35.79692,-4.67855
S0SH4L,35.55482,-4.65592
35US2Z,34.70363,-4.65468
VLZL05,35.57108,-4.65423
T7H9LV,34.86575,-4.65329
A1SFIE,35.33102,-4.65312
PF6KZ6,35.3273,-4.65306
6CU0NS,35.38438,-4.65288
QVY4GR,34.91235,-4.65268
8E8I4I,34.86604,-4.65231
N4PXFZ,34.69864,-4.65197
14JVBL,35.5674,-4.65151
4AR8ZM,34.88787,-4.6506
AVRU2Y,34.86346,-4.65033
BE3NUF,35.38087,-4.65007
9TT7K2,35.57104,-4.64975
046SGC,34.94854,-4.64953
PLCOER,34.91047,-4.64908
LVY7AS,34.88874,-4.64881
N2ZD10,34.95668,-4.64868
9VIJZ9,34.9558,-4.64867
N5EVMF,34.91084,-4.64866
7TR4HD,34.98296,-4.6481
DX2RFD,35.3617,-4.6481
TC9C0U,34.87789,-4.6478
9DG1S9,35.3299,-4.64763
T5YFIM,35.35982,-4.64541
VPH4CT,35.36162,-4.64541
AK8QN9,34.98017,-4.64537
FDXFZS,34.71303,-4.64499
IWSYTS,34.86997,-4.64491
DJEAQ3,34.98471,-4.64454
19YNW7,34.87601,-4.64419
G9IYA1,35.01374,-4.64393
7YJCRU,34.69134,-4.64393
S4ZNP8,35.00822,-4.6439
IV1WPQ,34.69038,-4.64381
088I65,34.97921,-4.64359
I4UPFM,35.50756,-4.64355
O5YKUZ,35.50623,-4.64355
FNNFS8,34.95394,-4.64147
QM3FCD,34.9421,-4.63954
ZV5AX4,34.94658,-4.63867
V61W2Y,34.71219,-4.63837
5733QX,34.75231,-4.63519
2SKXXQ,35.38597,-4.63488
KMM5PS,35.35156,-4.63448
E54YVO,34.94836,-4.63149
LJQ4JR,35.35513,-4.63094
UT5Y77,34.9555,-4.63072
1RJFH7,35.38685,-4.63044
UBSHNB,34.97269,-4.63042
G4FOH0,35.3434,-4.62992
MO4LFY,34.95924,-4.62983
MYEEIB,34.95887,-4.62977
4OSB2J,34.95788,-4.62914
NGJ39S,35.34876,-4.62905
PDE82P,35.39231,-4.62874
VGBFMT,35.37229,-4.62664
BM8ESC,34.97465,-4.62645
2I1GAL,35.53532,-4.62622
11ACKY,34.6795,-4.62558
HLBFUP,35.33883,-4.62554
ZDNSXQ,34.97365,-4.62552
SH75FB,35.3687,-4.6248
SB2BN0,35.49814,-4.62449
HZO036,35.49681,-4.62283
WDOX5I,35.53073,-4.62224
2S04ZV,35.53452,-4.62143
M924MR,35.54171,-4.61974
2212CB,35.34868,-4.61743
HSZZB1,34.73477,-4.61734
A171SB,34.74305,-4.61723
LH6K8R,35.34702,-4.61722
8ITFT7,35.381,-4.6153
KZ41VI,35.38665,-4.61516
ML7T7J,34.74893,-4.61389
H05OWO,34.87294,-4.6136
VJ07HX,35.54904,-4.61341
T5B5XI,34.97988,-4.61299
ZNZ8LV,35.35951,-4.61292
C0U8JO,34.9536,-4.61272
ODNT4R,34.95359,-4.61271
1N68OW,35.54618,-4.61255
MU3NJ1,35.34665,-4.61245
SR1D3R,34.73345,-4.61138
4K4GWE,34.95787,-4.61006
7VVOKM,34.70058,-4.60991
HUHAP8,35.38762,-4.60976
TJW9LN,34.70276,-4.60971
P0IEET,35.3848,-4.60969
5NB6W8,35.03054,-4.60816
KZQH82,35.51712,-4.60771
2IH2PQ,35.34436,-4.60755
N9WB14,34.98068,-4.60661
P8YSUF,35.03053,-4.60638
M0YUPV,34.75227,-4.60607
EF0Q9M,34.75241,-4.60561
B8NTZT,35.33217,-4.60549
IV1LDX,35.54969,-4.60543
F4HNJ9,34.95259,-4.60457
9Q40TV,35.55241,-4.60457
FKE1W0,35.02146,-4.60446
4C1UFQ,35.51521,-4.6041
0JUCVV,35.51527,-4.60408
KP75WW,35.33951,-4.60375
R4WYZJ,34.97607,-4.60357
2PVY18,34.75506,-4.60313
K4ICVF,34.92724,-4.60248
Y7R76Q,35.5153,-4.60228
I7JX46,34.96614,-4.60202
94BLWN,34.96361,-4.60141
IEQAQ8,35.51256,-4.60138
BESZ0H,34.96976,-4.6012
DGRBE2,34.96352,-4.60115
Y5S6KJ,35.5152,-4.60048
PBDWNR,35.02865,-4.59915
LNJS3J,34.97703,-4.59852
ZNB6AJ,34.96793,-4.59846
VTH4VH,35.01864,-4.59815
L1PLEZ,35.01502,-4.59812
F3FAWU,35.51972,-4.59696
6WX99Y,35.51969,-4.59692
RLW700,35.51428,-4.59513
V17YJ7,34.87553,-4.59375
FM2ZPI,35.51515,-4.59327
UX3ELA,34.755,-4.58876
NAY4HV,34.75226,-4.58867
VI5BVI,34.75228,-4.58696
7Q2OEV,34.68612,-4.58692
RPVZSY,34.6825,-4.58521
1Z9OAL,35.50958,-4.58247
P87I5O,35.51681,-4.58079
PGYTV7,34.94152,-4.58013
ZX49E3,34.71326,-4.57986
EA4O9A,35.51858,-4.57807
91EY2Y,35.50863,-4.57711
F01QX8,35.50916,-4.57686
MR0QSM,34.71251,-4.57483
OGMKJM,34.72594,-4.57396
E5VPKW,34.75942,-4.57351
JRJE1Y,35.03108,-4.57225
SD0K6X,35.0305,-4.57215
F54WO3,34.75844,-4.57079
YYKQCW,34.89975,-4.57071
E7W619,34.75138,-4.56839
ZVJESS,34.75394,-4.56803
FHHDI1,34.72941,-4.56691
02D9YK,34.86621,-4.56667
6W1UQS,34.86527,-4.56306
MUP6NK,34.91177,-4.56278
6K8EDB,34.86072,-4.56212
TKSZ3V,34.86433,-4.56212
F251RP,34.86693,-4.56128
YM0DGT,34.90599,-4.55921
H8QQJX,34.88045,-4.55244
O9ZSY1,34.91225,-4.54
EZL15B,34.88859,-4.5382
4Q7DBC,34.91304,-4.53664
N10SO3,34.91205,-4.53662
MWTT5C,34.91226,-4.53615
PIN8ML,34.88906,-4.53174
M1ERLH,34.92461,-4.53129
LGCO61,34.92283,-4.52955
0KA77Y,34.91101,-4.52857
FJTUBL,34.91206,-4.52747
2VDJTD,34.9111,-4.52491
28MLMP,34.86034,-4.52489
P2SKCZ,34.86747,-4.50372
KIXC78,34.86747,-4.50372
REC0N3,34.91616,-4.50346
ZCCWVT,34.91988,-4.5025
1K5FXC,34.92984,-4.50174
VNVS47,34.92352,-4.50075
O23LPL,34.91936,-4.49994
HMZ02N,34.92434,-4.49721
I0AIG6,34.91721,-4.49654
49H81D,34.88741,-4.49502
PMT6IU,34.89268,-4.49486
NU7HY9,34.88433,-4.49321
PYMZK3,34.90391,-4.49066
YKKI1M,34.89305,-4.48737
XESMNA,34.91157,-4.48624
74NEF3,34.90974,-4.48354
GVPIIP,34.90982,-4.48354
18WJOC,35.38354,-4.4829
QQ5NZN,35.35717,-4.48079
GLTKH1,35.51942,-4.47924
RU41ZP,35.51945,-4.47922
2ISKWA,35.5194,-4.47731
8VIRIV,35.36179,-4.47635
OJI3XB,35.36079,-4.47539
IZU2YK,34.75205,-4.47452
HBNGD8,34.72209,-4.47431
F6AMK0,35.50701,-4.4725
HXQLUC,34.7173,-4.47223
7EMZW1,35.5548,-4.47222
R56IE2,35.339,-4.47161
VA1LAG,35.50242,-4.47067
AQO55C,34.71617,-4.47066
XRJTDQ,35.55469,-4.47064
6FVYEY,35.37349,-4.47017
G7VW1L,35.37441,-4.47013
G5SHE3,35.50942,-4.47009
C98AVI,35.50216,-4.47001
LUJHAB,34.75113,-4.46994
90MHZB,35.5493,-4.46961
2B8WZN,34.75468,-4.4691
I7GVL3,34.75023,-4.46809
M215D7,35.37433,-4.46753
LWGN8L,34.72108,-4.467
90LCPB,35.53923,-4.46596
71ZO8X,34.70855,-4.46579
9A5QU8,35.15141,-4.46572
NPOT5E,35.37162,-4.46569
RFP8QJ,35.15144,-4.46569
84S774,35.3671,-4.46561
ECRBMM,35.55169,-4.46544
SRMTRQ,35.15326,-4.46481
NM96XE,34.76282,-4.46447
5DS7H5,35.15324,-4.46393
C5M8ZV,35.54555,-4.46326
K1J68G,34.76222,-4.46225
3RADA4,35.55366,-4.45983
4D8HTR,34.70749,-4.45964
5Q0NR9,34.71215,-4.45957
1ARXP3,35.50651,-4.45388
G3PUGA,35.50558,-4.45293
AX8IY7,34.74277,-4.45277
AV3276,35.32531,-4.45259
ZE87RS,34.71485,-4.45243
Q8Y8AR,35.15494,-4.45228
X7STJA,34.71388,-4.45152
DCEIQU,35.14942,-4.45044
IF0VDJ,35.15566,-4.45039
FOO43T,34.74738,-4.45014
F2FOT4,35.50582,-4.44978
U44H8O,34.74475,-4.44899
90IFTW,35.3243,-4.44888
G4BTYI,35.58254,-4.44734
9LM5VK,35.58158,-4.44668
QSNSUW,35.57441,-4.44568
CHGB8J,35.58047,-4.44536
LGQ5Z2,35.58042,-4.44529
TR4Y2I,35.57891,-4.44489
EF083I,35.34975,-4.4447
3C5KYQ,35.1503,-4.4441
M559ND,35.3558,-4.44044
HDT9RN,35.35599,-4.44035
AYEWDC,35.13577,-4.43946
9DEA0J,35.13396,-4.43939
1AVE5R,34.69966,-4.4391
3DXEFX,34.69881,-4.43876
IZYJ4M,35.57973,-4.43864
BK0AIA,35.57978,-4.43861
I0JK0S,34.70201,-4.43789
TA3VOF,35.57973,-4.43771
GV6OK8,35.15663,-4.43696
BX9Y51,35.32777,-4.43641
27GJMI,34.6957,-4.43594
N257ZX,34.74078,-4.43471
J6ZWYJ,34.74442,-4.43383
DNPWJZ,34.7408,-4.43382
6OFJ4T,35.34405,-4.43302
ZSQ7SN,35.57717,-4.43241
GD5HFF,35.34137,-4.43202
DQQTXC,35.13117,-4.43131
RV2WO6,34.7263,-4.43007
ROQRZC,35.36549,-4.42969
JCMY48,35.13202,-4.42955
YHTA9R,35.13837,-4.42868
7X31JC,35.13385,-4.42864
0GPVGN,34.74351,-4.42755
ZUDK1X,35.13478,-4.42685
5C1EN3,34.74893,-4.4258
KNCOKP,34.74072,-4.41939
SN7PYR,34.74616,-4.41773
1U2C2H,35.1401,-4.41704
459CIU,34.7571,-4.4169
HT987A,35.15202,-4.41673
NDKZ3H,34.74398,-4.41563
UF4A6A,35.15188,-4.41532
6BPNCK,35.14187,-4.41439
5GHWZE,34.71897,-4.41383
1JS79C,35.14097,-4.41248
MRGBOW,35.56475,-4.41238
FF1WNO,34.68092,-4.41147
Z0DRJT,35.5713,-4.41061
9E4NIY,35.54144,-4.41023
ORGHNU,35.15368,-4.40998
RD16X2,35.35655,-4.40976
QYCC37,34.68406,-4.40906
JIVJK0,35.13904,-4.40889
5G6V9X,35.35742,-4.40801
9KR3J3,35.54043,-4.4076
0AW5O2,35.54043,-4.4076
HZGDL7,35.53064,-4.40737
DWPXKT,35.36016,-4.40709
4D3JW4,35.56572,-4.40699
UAIGML,35.55039,-4.40317
M0YMVS,35.55122,-4.40316
C7GQGD,35.33228,-4.40074
AA6HHO,35.33544,-4.4005
UU8LDA,35.32929,-4.40044
0V8Q72,35.54854,-4.40043
4F9T82,35.19697,-4.3997
R74ZYS,35.39601,-4.39918
M91S1S,34.67715,-4.3989
E0J3CS,35.17277,-4.39862
VAM1A4,35.39709,-4.39707
9ON1JK,35.33067,-4.39668
FYDTU3,35.5537,-4.39597
DIBKRU,35.16947,-4.39581
K83B0Y,34.68525,-4.39536
G19Z04,35.20059,-4.39527
AWXHJR,35.525,-4.39525
EBB1UH,35.39629,-4.39489
ANKQ12,35.16696,-4.39452
8AUQQ5,34.67787,-4.39424
VC9FKE,35.39806,-4.39416
ESCQMF,35.16703,-4.39416
LUKWOR,35.3981,-4.39415
FMJ6RC,35.40076,-4.39411
4DI2NS,35.17249,-4.3922
BBNW2X,35.17068,-4.39219
QK55J1,34.70424,-4.38748
UI9H1G,35.74539,-4.29514
ZVGWIV,34.71157,-4.2941
8KAIDM,34.70331,-4.29311
CL5XK1,34.79202,-4.29135
D1ZFS3,34.70607,-4.29126
NIV35R,34.79203,-4.29048
7UCFBZ,34.79023,-4.28867
8AG8Q8,34.70648,-4.28806
E9TX1A,34.79296,-4.28779
PHQA1I,34.83371,-4.28653
SOHMME,34.83186,-4.2865
JH6VYM,34.77938,-4.28582
9UPSOU,34.84101,-4.2857
UF8Y3S,34.83823,-4.28562
MNZQXQ,34.84106,-4.28558
JHXKEH,34.68318,-4.28487
5387Q8,34.83901,-4.28292
D8N7OC,34.68154,-4.28284
M9HRHC,34.78202,-4.28228
5MRG0B,34.7802,-4.28226
ID2WG6,34.78386,-4.28142
EBQLXZ,34.7793,-4.28138
I7NMYS,34.84181,-4.27939
K1IDVK,34.83997,-4.2776
GR33G3,34.81004,-4.27718
UA5UHE,34.80278,-4.27619
ENJYHX,34.72407,-4.27616
8A59QA,34.84177,-4.2749
AYL7HX,34.72676,-4.27439
9G4OX6,34.80642,-4.27353
0I7RRT,34.81053,-4.27328
TH2NJ6,34.80911,-4.27271
7CUKF2,34.72768,-4.27266
G6A03B,34.81003,-4.27265
TCA3GT,34.84263,-4.27131
WM5UFF,34.72763,-4.26992
1WAD42,34.72574,-4.26903
K08MQ7,34.82371,-4.26833
WI81ST,34.7339,-4.26818
MNB9JC,34.73757,-4.26556
DXJUDD,34.73757,-4.26556
XGEW42,34.8217,-4.26476
8HYQTP,34.73485,-4.26455
FEHJH6,34.82265,-4.26384
AOSHUB,34.73307,-4.26276
LJEYSO,34.73107,-4.26012
5YDXO8,34.7893,-4.25986
UFQSX1,34.75029,-4.25924
72C5U5,34.71846,-4.25905
LS41IZ,34.79,-4.25897
8BDWRJ,34.74828,-4.25841
Z29Y9P,34.74111,-4.25789
TRXUDW,34.75296,-4.25775
DIYRCF,34.75463,-4.25764
OPD524,35.71847,-4.25703
TXJ8JM,35.7184,-4.25692
XGKALT,34.74473,-4.25664
D9EZGH,34.71843,-4.25637
VUI269,34.74128,-4.25575
P1UUAU,35.71931,-4.25431
NULJUH,35.68759,-4.25302
PYHNQJ,35.6876,-4.25298
ZQFBYI,35.70214,-4.25234
3NNQIB,35.68858,-4.25218
4E5Z3O,35.68494,-4.25206
BOXR0E,34.71568,-4.25184
0Z4NV0,34.78632,-4.2517
0ZUJM6,35.70215,-4.25139
PKLIFK,34.72019,-4.25101
4Q7PYM,34.78444,-4.24975
E39H3V,35.70216,-4.2487
J8APJ2,34.76722,-4.24163
1I1N7J,34.84054,-4.24068
3TPBZD,34.67673,-4.23963
PQ5AE6,34.68031,-4.23961
EUQR2O,34.76991,-4.239
LRRJZ0,34.84052,-4.23802
HA0K5R,34.68388,-4.23701
9ZAXRL,34.84589,-4.23539
P9ZPJ5,34.76712,-4.23534
NYPCTQ,34.76989,-4.23532
0AIPDM,34.75714,-4.23247
MT5FCV,34.75893,-4.23074
I73E1T,34.80331,-4.22767
A7ORQ9,34.80696,-4.2268
ZQX9NW,34.80334,-4.22674
UH6CWR,34.76437,-4.22628
2JXTFC,34.80512,-4.22589
RT0JFP,34.76254,-4.22534
ZVK3SV,35.6765,-4.22503
V74IEJ,35.67823,-4.22501
3DEPU0,34.72269,-4.2231
J3CG2G,35.70912,-4.22267
CLEDI8,34.72811,-4.22234
LSO19U,35.67654,-4.22233
3NLT2F,35.67656,-4.22226
RY1176,35.71375,-4.22188
23460R,34.76346,-4.2217
RWPUGH,35.72357,-4.22112
P0BHAO,35.71364,-4.22097
L558Z9,34.76433,-4.22087
S3IUFA,34.83407,-4.22083
REYM9B,35.71995,-4.2193
P2TT6C,34.7577,-4.2184
56J1OX,35.71722,-4.21837
1GHUDW,34.75882,-4.21811
VA2Z7W,34.83035,-4.21809
5OFKT1,35.67463,-4.2178
ZXS65D,34.73075,-4.21777
DYCW14,34.72354,-4.21776
E4IFZW,34.72713,-4.21773
171FBL,34.72266,-4.21771
6Y6CC0,34.68461,-4.21722
1XMSNJ,34.72986,-4.21692
SFX0VQ,34.75889,-4.21632
UD47KD,34.68097,-4.21627
KKHUUE,34.76339,-4.21546
VDVQ7Z,34.73348,-4.21516
VE6659,34.83579,-4.21456
05YZO3,34.81768,-4.2143
MU1EE8,34.70813,-4.21302
VQXCWR,34.7887,-4.21218
CUCRRV,34.79237,-4.21133
6QB7S8,34.83034,-4.21003
DBCOD0,34.71081,-4.20943
UYO97T,34.709,-4.20941
THVI2A,34.83756,-4.20918
EBAPET,34.81394,-4.20889
TKMHRI,34.7878,-4.20765
VNX0P0,34.71079,-4.20653
HILEEE,35.50427,-4.20485
09RZAA,35.50418,-4.20483
QVJCJJ,34.70805,-4.20399
JP4X7Z,34.70411,-4.20357
GD8TZP,34.70441,-4.20039
L5Q4TG,35.50143,-4.20028
ZRQPJ8,34.75505,-4.19914
7L91BP,35.55903,-4.19885
GP6OUE,34.71076,-4.19869
ICM5WG,34.75042,-4.19817
031J51,34.755,-4.19654
I64QBX,35.54471,-4.19588
SZ0TMN,35.54468,-4.19587
2ZVJHB,34.74965,-4.19466
TP3CYJ,34.56856,-4.19332
UNFS8Q,35.49864,-4.1931
KZ8DQH,35.49683,-4.19304
48B4PL,35.49674,-4.19132
XWONVJ,34.7527,-4.19021
F864FQ,34.57484,-4.18801
QJQHRT,34.57078,-4.18689
5740EU,35.57738,-4.18509
4B2MUW,35.57828,-4.18423
ZW7R5J,34.58012,-4.18349
BJBVSE,35.57379,-4.18322
BQ1NRR,34.57763,-4.18277
6YQC2T,34.57839,-4.18272
J16RLQ,34.57385,-4.18264
64CW0J,34.74085,-4.18241
MKNQ2T,35.5763,-4.18189
XJHUD8,35.57583,-4.18155
R0TJUE,35.5755,-4.18146
1P3AK9,34.73941,-4.1804
DYUYI6,35.57734,-4.17882
RZXIIP,34.57093,-4.17853
Q10K6M,34.58375,-4.17825
HC2EB4,35.57817,-4.17611
R94ET7,34.71827,-4.17461
8V9Q3O,35.57464,-4.1743
CP5Z90,35.49752,-4.16973
565SGJ,34.73265,-4.16749
QXQ0GF,34.73485,-4.16653
6QKKYM,35.57812,-4.16528
IG540E,35.57712,-4.1646
9AFF9A,34.67684,-4.16429
PFC4UC,35.57735,-4.16333
JM0MPD,34.73692,-4.16307
AJBW1Y,35.57803,-4.16286
ILYKEW,34.75392,-4.14886
K1TYVD,34.7493,-4.14557
HSK6CI,34.75246,-4.144
230F6P,34.74718,-4.14153
7QIEAW,34.7535,-4.13727
TAXFZK,34.51007,-4.12786
SOAVVZ,34.51093,-4.12429
HHPS22,34.50924,-4.12337
ILB4AH,34.51547,-4.12165
ZIO1HP,34.58331,-4.12158
7Z9X4S,34.56701,-4.11686
D9R832,34.51989,-4.11633
GPNZER,34.58333,-4.11631
D4KTLN,34.51813,-4.11538
2XX51K,34.74347,-4.11456
L3L0HK,34.58332,-4.11436
O2Z43B,34.73802,-4.11176
GD6LRO,35.85406,-4.10954
I8KTHV,34.7426,-4.10912
1ZR8F5,35.85222,-4.10766
A3VU3U,34.74164,-4.10728
VH0O3B,35.85495,-4.10692
W2HWKU,35.85219,-4.10681
VLA8J4,34.75793,-4.10555
A6ZW6S,35.81894,-4.10165
0EP0Y1,35.81601,-4.10129
7VTSXN,35.80144,-4.09991
O8SO35,35.82137,-4.0988
4SMP8W,34.71799,-4.09703
3HLTN8,34.71527,-4.09701
JIO7S2,35.80599,-4.09631
L0ZI3K,35.77313,-4.09511
MQBNKF,35.82127,-4.0948
BVTHI0,34.73516,-4.09459
7NJOLC,35.80078,-4.09351
PXT7DN,34.73747,-4.0929
A0K8R7,34.73701,-4.09286
M4SSBZ,35.82159,-4.0915
O4XMG8,34.71796,-4.08977
QOM86G,34.71338,-4.08722
WWIHU8,34.71836,-4.08689
HTD0EO,34.71971,-4.08451
CAH1R0,35.81567,-4.08218
6BA78T,35.80797,-4.0819
95MXVJ,34.72152,-4.08178
FQW1T1,35.78221,-4.08171
6Q9ZZ0,34.71886,-4.08087
CXNDDS,35.78009,-4.08041
QCWRBW,35.80935,-4.08023
DPNRUG,34.71964,-4.08012
2390U8,35.78764,-4.07996
SEROSY,35.81931,-4.0795
4GETL9,35.80753,-4.07844
UOMKHE,35.78032,-4.0772
EHT36Q,35.80785,-4.07654
83RQBY,35.7824,-4.07632
Z1VGSZ,35.82373,-4.07608
YXEZEF,35.82285,-4.07504
2AHFR5,35.82145,-4.06494
EN23UN,35.82073,-4.063
939RJF,35.77932,-4.06188
5OMJP8,35.81829,-4.05977
XNLUR9,35.5761,-4.03504
N8EDHJ,35.57695,-4.03491
SJ4S79,35.57609,-4.033
CCQUGD,35.38247,-4.03248
5VYH98,35.38204,-4.03245
W6PNGD,35.38855,-4.0308
V382CY,35.31144,-4.03069
ZBMVS0,35.57367,-4.02805
V74226,35.5355,-4.02192
Z4H81I,35.54169,-4.01985
R2XCSF,35.35854,-4.01877
FZEDTL,35.33584,-4.0184
MH96NL,35.35287,-4.01613
DZYC5Z,35.36042,-4.0122
0FKZ8U,35.36034,-4.0122
